,HCHO Value,Location,Date,Next Date
2192,0.0002053645654037,Kurunegala Proper,2020-01-03,2020-01-04
2193,0.0001507927537975,Kurunegala Proper,2020-01-04,2020-01-05
2194,0.0003289062851294,Kurunegala Proper,2020-01-05,2020-01-06
2195,0.0001116605357003,Kurunegala Proper,2020-01-06,2020-01-07
2196,7.794366560654974e-05,Kurunegala Proper,2020-01-07,2020-01-08
2197,0.0001076805150194,Kurunegala Proper,2020-01-08,2020-01-09
2198,4.106283001902346e-05,Kurunegala Proper,2020-01-09,2020-01-10
2199,0.0001611926137142,Kurunegala Proper,2020-01-10,2020-01-11
2200,-1.399785135734852e-05,Kurunegala Proper,2020-01-11,2020-01-12
2201,1.874852305276349e-05,Kurunegala Proper,2020-01-12,2020-01-13
2202,0.000148542685889,Kurunegala Proper,2020-01-13,2020-01-14
2203,0.00017475335171,Kurunegala Proper,2020-01-14,2020-01-15
2204,0.0003007535762718,Kurunegala Proper,2020-01-15,2020-01-16
2205,0.0001351455223032,Kurunegala Proper,2020-01-16,2020-01-17
2206,,Kurunegala Proper,2020-01-17,2020-01-18
2207,2.6839902862685936e-05,Kurunegala Proper,2020-01-18,2020-01-19
2208,0.0001419667766806,Kurunegala Proper,2020-01-19,2020-01-20
2209,0.0001131715883095,Kurunegala Proper,2020-01-20,2020-01-21
2210,0.0001751888361625,Kurunegala Proper,2020-01-21,2020-01-22
2211,,Kurunegala Proper,2020-01-22,2020-01-23
2212,-4.8082885768963024e-05,Kurunegala Proper,2020-01-23,2020-01-24
2213,0.0001981369377604,Kurunegala Proper,2020-01-24,2020-01-25
2214,1.7303302644902497e-05,Kurunegala Proper,2020-01-25,2020-01-26
2215,0.0001756975661421,Kurunegala Proper,2020-01-26,2020-01-27
2216,0.0001387031517931,Kurunegala Proper,2020-01-27,2020-01-28
2217,0.0002198885377213,Kurunegala Proper,2020-01-28,2020-01-29
2218,5.969327432907513e-05,Kurunegala Proper,2020-01-29,2020-01-30
2219,0.0001501551933796,Kurunegala Proper,2020-01-30,2020-01-31
2220,0.0002217975041786,Kurunegala Proper,2020-01-31,2020-02-01
2221,0.0001376647346662,Kurunegala Proper,2020-02-01,2020-02-02
2222,0.0001091789176545,Kurunegala Proper,2020-02-02,2020-02-03
2223,0.0001386974365415,Kurunegala Proper,2020-02-03,2020-02-04
2224,0.0003348459427343,Kurunegala Proper,2020-02-04,2020-02-05
2225,0.0002222889455135,Kurunegala Proper,2020-02-05,2020-02-06
